"","Month","Year","SPI3","SPEI3","SMI(PREC-PET3)","SMI(PREC-RH3)","SMI(PREC-TMean3)","SMI(PREC-PET-RH3)","SPI6","SPEI6","SMI(PREC-PET6)","SMI(PREC-RH6)","SMI(PREC-TMean6)","SMI(PREC-PET-RH6)","SPI9","SPEI9","SMI(PREC-PET9)","SMI(PREC-RH9)","SMI(PREC-TMean9)","SMI(PREC-PET-RH9)","SPI12","SPEI12","SMI(PREC-PET12)","SMI(PREC-RH12)","SMI(PREC-TMean12)","SMI(PREC-PET-RH12)"
"177",9,1964,-0.381969901162048,0.233776340790326,1.01766290616735,0.370285950865007,1.04492735630118,0.992840328375409,0.339139174051371,0.87380050741258,2.05835640073497,1.15701082288433,2.08795309156117,1.65788800159102,0.360354896745657,0.799571868192994,1.82962556581072,1.29374791557085,1.77366751413148,1.35225512413733,0.0469368836823097,0.38177864560402,1.2954310747436,1.02165751987587,1.23380283349057,0.9679424907614
"178",10,1964,-1.45523135169068,-0.856689221040134,-0.138537617686907,-0.774534345320064,-0.137160867781549,-0.120155904229538,0.216865211913777,0.626845067163527,1.47434969512184,1.06882730870422,1.48853543934383,1.40721066146336,0.459979883419912,0.806267988684873,1.49118692222996,1.16522473180208,1.41599251547144,1.15666322694633,-0.467135746851482,-0.159176792398293,0.790765797878057,0.223958103098812,0.728046928390625,0.418788577957661
"179",11,1964,-0.306852639661864,-0.387265452313964,-0.417143727383156,-0.850983534580703,-0.435926204090335,-0.160331882310712,0.317728689488446,0.599658162375937,1.03235116961473,0.705844898281772,1.03180295769946,1.19534364644294,0.530647388008593,0.842297972417927,1.20481390239132,0.674358636745044,1.23460029772887,1.20956640997498,-0.0564327678235248,0.309909938331372,1.13707732503193,0.545076852388681,1.0786858585619,0.869846233474984
"180",12,1964,0.43156630171685,0.287863613931423,-0.858266612034676,0.0634980598022281,-0.86019084138189,-0.390423421261336,0.178317128397404,0.306469330303025,0.112710200477216,0.306731615513099,0.130628442432201,0.425973080121787,0.469404215779943,0.878101618994458,1.18512050403611,0.981356002901268,1.20817514657089,1.128248817497,0.480006940874123,0.854499546317462,1.15536891338822,1.15216759087863,1.10594570441411,0.975875579269939
"181",1,1965,1.17597860342775,1.2354244798459,0.474040463446857,1.24871085882873,0.469837966172231,0.968311813134383,0.562255924439327,0.630886446947965,0.237236337344245,0.335293428181372,0.235238232217515,0.599736794690056,1.03692438624126,1.332006607265,1.47748887433664,1.59363739364396,1.48664517305903,1.70803777970251,1.01033608852384,1.30357711991174,1.5284259881657,1.63346964827288,1.46120447305301,1.485855644726
"182",2,1965,1.81043515048809,1.89619022827017,0.776773337084075,1.03671066015811,0.756541693970348,1.36108913580436,1.46068981216128,1.59614185661391,0.254296535734991,0.131328909946068,0.226709387047604,0.849063596504294,1.78339702640758,1.95207041262853,1.29138149557198,1.17486512482638,1.27925313781968,1.76181917930206,1.43201447028863,1.67637852017519,1.43178611484558,1.1023670407617,1.44746606833821,1.72805980650486
"183",3,1965,0.94730897435625,0.992090832406352,0.383611142851259,-0.27571098337214,0.328407120166797,0.855635453775978,1.00968168652798,0.953201695507071,-0.335632100986877,-0.150057197311707,-0.376027875395809,0.32895458288068,0.8024688804143,0.920992499679019,0.31350548991464,0.0912635048604423,0.296263615849897,0.84180692305244,0.844873072019354,1.11360758819901,1.21815003446672,0.712023736982783,1.21051392923477,1.40490986463015
"184",4,1965,0.781424917673909,0.820729552534641,0.552350484028536,0.0282037320070163,0.552654581741097,0.999302594089627,1.33537250335572,1.38209057164696,0.725767999108336,0.902914966176002,0.723011414342225,1.39131349010845,0.874487745168662,0.99320229453274,0.512602358954288,0.290049369984029,0.511146483846186,1.06663066402052,1.18048252334678,1.39759813870668,1.55571814099867,1.39423233332,1.56379977715318,1.97885540489075
"185",5,1965,-0.438338072180034,-0.439988988536496,0.30913054382339,-0.136888171807945,0.332145660511108,0.405226736024507,1.07741482919691,1.18270835044586,0.767849997906458,0.636270583376553,0.769818210945881,1.24897393068762,0.826714756946442,0.914361746754507,0.386108854660555,0.0281971831057371,0.376871825894844,0.927215288662537,1.04750490670096,1.25626689441232,1.27293445305417,0.949018958216051,1.27393854547836,1.72839353416249
"186",6,1965,-0.117478201220839,-0.155899209025513,0.0722589473958909,0.387261172292853,0.117705015488035,0.13933518863535,0.572335246048988,0.563241033494067,0.322348832153883,0.0788778950284772,0.315448916291145,0.703550488330585,0.676343319733927,0.604637484553114,-0.232323740174997,0.101064153521363,-0.239068452217209,0.349035500868788,0.526987826780541,0.593994404936834,0.30763319218991,0.272667099793974,0.315424325287062,0.7986937747627
"187",7,1965,-0.600751837045759,-0.570162905617957,-0.699476573824612,-0.205934551166198,-0.683541857795618,-1.11780172204595,0.210956484735347,0.177443463333582,-0.104033855784267,-0.125674667453298,-0.0925512804691874,-0.0837915369426105,0.867010965022564,0.843988909509115,0.188744101629236,0.618330614199929,0.195693272181469,0.49063958254831,0.46894507880714,0.491651912353004,0.0941883779819366,0.148222847174742,0.10089491116808,0.364828390474259
"188",8,1965,-0.851302360460072,-0.900413886422418,-0.96517837878225,0.426285972088607,-0.96563442330678,-1.39273251250939,-0.80180791670441,-0.79415144793249,-0.463895872882162,0.204635147038927,-0.447944199978295,-0.698272031013347,0.664582425114468,0.560429582530261,0.069700901150046,0.765629076608964,0.0710446429382723,0.215688453067866,0.461043337099262,0.366163527973405,-0.14820911262897,0.237562462929033,-0.156436636457829,0.106625738504384
"189",9,1965,-1.86260073434794,-1.2854462074052,-1.11901709884253,-0.667700291271919,-1.13983954078407,-1.53415430232188,-0.672048003944288,-0.764169803155193,-0.740169787150214,-0.198300402740079,-0.722758254121721,-0.986286053816356,0.213530474277078,0.00196240197299259,-0.382868103924838,-0.321093411302307,-0.400523704095588,-0.311297831192005,0.356982844144375,0.128459779979729,-0.760706810315028,-0.246326021274489,-0.776959123255565,-0.464803540585945
"190",10,1965,-0.495344589866535,-0.557139481894918,-0.0330381303795963,0.00131022799324163,-0.0789520110091252,-0.20093269940326,-0.928306732617346,-0.858593466113101,-0.517966114661654,-0.144691246511305,-0.539164585245,-0.932486051990857,-0.0375803884275928,-0.100183924868718,-0.104017861016764,-0.101856475800249,-0.121150768872755,-0.184424051513791,0.62055984535206,0.545771284857165,0.146938121635592,0.536145133831395,0.129999339554292,0.324439992887398
"191",11,1965,0.349400719620642,0.304764110520487,-0.376962183480027,-1.44831481763957,-0.413296679401569,-0.490687192926165,-0.333053926677381,-0.541132062352176,-0.949036692881182,-0.722683527257345,-0.975051533514117,-1.33177884553385,-0.612443195145983,-0.669314662204005,-0.596408612221271,-0.669101051940604,-0.604361856836358,-0.85343510880368,0.691957659469452,0.605169161830832,-0.128118340677406,-0.0611031786004011,-0.145121874113446,-0.0585519168033427
"192",12,1965,1.20489595791289,1.26864563512938,0.251546431326819,0.0594014715734862,0.228624510715062,0.374673590422079,0.715653510519612,0.555341840297942,-0.613394391480781,-0.430132220396535,-0.644326326880901,-0.819876674039355,0.376550216763476,0.290182438149286,-0.459115700673924,-0.127616145230653,-0.45813322052299,-0.588981292469323,0.834259143414316,0.75304392451777,-0.205800288634281,-0.24837431538886,-0.232551447207089,-0.0822550347442368
"193",1,1966,2.02219964265024,2.01674636470916,-0.729669335030585,-0.22861672912093,-0.609330908433342,-0.0929236575928207,1.68657933473572,1.65309400190478,-0.539315620853143,-0.160729968355176,-0.486689519712642,-0.207787822726704,1.18085966136878,0.98257925288027,-0.844192348656982,-0.250131838165872,-0.792023404419407,-0.815021171938628,1.21771739421947,1.11348356264893,-0.454916777603129,-0.202518660143435,-0.409585097748494,-0.206177742476203
"194",2,1966,1.22325036323248,1.09268860289304,-1.94701563562905,-0.907293838975087,-1.82439566769135,-1.33282919505088,1.20838160367961,1.04311434952665,-1.64330047521916,-1.66566685491396,-1.58228743283865,-1.28942080354337,0.782991791727692,0.32671266037274,-1.89899521625929,-1.11389497126477,-1.8494415731926,-1.85690216847668,0.244780338507166,-0.0325471511164125,-1.49001282703397,-1.033105428167,-1.4355905549443,-1.40551108223096
"195",3,1966,1.0261692179132,0.881636084953213,-1.37782478094738,-0.775969342847543,-1.25280211665884,-0.731819601081086,1.64764346907868,1.55938281486436,-0.796399058520292,-0.506690000958295,-0.724202930302248,-0.252540366010707,1.23781176409661,0.994372566019472,-1.29632193158041,-0.799207596276548,-1.24939588219429,-1.09194274481794,0.83059234696541,0.655760979439706,-1.0865182505336,-0.498503495126561,-1.02315606561991,-0.875982562172769
"196",4,1966,0.0833917546127887,-0.292524712739932,-1.43988883433491,-1.15288706214228,-1.43719350477232,-1.00282248064172,1.60267412835967,1.38177053323183,-1.53410929373701,-0.976870699037139,-1.44711129044155,-0.774809524804619,1.33477811505221,1.08924086292031,-1.2716695665739,-0.796855125287704,-1.22714438567661,-0.748637875962678,0.902883721920925,0.604623574384819,-1.45103643678485,-0.793064057218082,-1.4045091410052,-1.20724027984188
"197",5,1966,0.746210081428815,0.655992474082124,0.464532385142372,0.713220828697529,0.479541703575677,0.918888118602959,1.32305275093523,1.16697346377185,-1.04827395941461,-0.137230341612548,-0.950955357731805,-0.292700542167983,1.30890724544355,1.14980535421609,-1.0735513218441,-0.948233054561719,-1.0150687473106,-0.522287374839674,0.975445538096089,0.649217121513636,-1.41231190637448,-0.608050927914261,-1.36189253341201,-1.14868039094174
"198",6,1966,-0.141131830521795,-0.273639023523055,-0.182574296739584,0.0275810140661563,-0.188572789165183,-0.0519145259733804,0.623590473150753,0.399482714164041,-1.10336876918969,-0.529190462242186,-1.01920597014029,-0.554183715887533,1.1741719773981,1.05665870281855,-0.755666427705584,-0.397786747477095,-0.700181767075982,-0.236171210939562,0.863850492344239,0.597010698529232,-1.21393487260134,-0.67834357423991,-1.17629496794652,-0.971607419477134
"199",7,1966,-0.465395176535743,-0.558535776778648,-0.305937135332191,0.792563825554127,-0.314950912171094,-0.343593326267339,-0.282229087590936,-0.604657088091206,-1.23448538192319,-0.254787004010566,-1.23895319883884,-0.952059747362157,1.15293648048535,0.848252516833282,-1.42922788054486,-0.340024647738667,-1.36339841479093,-0.831003027285415,0.920840850002969,0.587907998364526,-1.25426671753864,-0.29381486885792,-1.22021366819294,-0.820136081952572
"200",8,1966,-0.506233844610274,-0.964541894253726,-0.997580013879005,-0.0691782959812465,-1.03041504188149,-0.907830628100448,0.3430162660914,-0.0540086025271533,-0.376921592975082,0.455406842256242,-0.389526273090913,0.00781882651723188,0.962369659101514,0.5204227798436,-1.43186519328883,-0.151988212533041,-1.37136220001024,-0.76312524942823,0.97377479317386,0.573797212408562,-1.42851272392286,-0.855783061949188,-1.39428284269937,-0.906229448737267
"201",9,1966,0.177851315609965,-0.711357720999302,-0.454038276556033,0.416258387682053,-0.479051848707985,-0.249525663209723,-0.144790919475123,-0.563443171271148,-0.450153067565949,0.313841850733939,-0.47208190872733,-0.213150401893528,0.590028985273562,0.0623549262144128,-1.16303594873783,-0.191755310899634,-1.10875890368801,-0.596552818051846,1.08561468800112,0.743170305085083,-0.88144546145809,-0.136364234762923,-0.845901121908472,-0.329293099921055
"202",10,1966,-0.879054753817686,-1.58040277795053,-1.25997041477499,-0.912710227189763,-1.24947258515643,-1.07380272004272,-1.01859025727244,-1.37530259951591,-1.107263847392,-0.0849563353317208,-1.10621446360787,-1.00225035597285,-0.61089360087629,-1.11971089369947,-1.73539735168684,-0.73498621299958,-1.7329843841665,-1.39731381803333,0.817432049830113,0.22861020921205,-1.86773285973634,-0.750825096449422,-1.8054739552666,-1.2565710922723
"203",11,1966,-1.00755145055196,-1.87835423483468,-1.95974730069566,-0.185777520521074,-1.91116885841302,-1.9182745624445,-1.30261663534357,-1.84281436221976,-2.09114619832395,-0.180280986751744,-2.08001392332743,-1.99835814458083,-0.193372669172056,-0.891403495133056,-1.43921582354227,0.264579428151091,-1.42146072503184,-1.10113228988876,0.558705042097389,-0.167652979589295,-2.21990528253067,-0.224514413389939,-2.1432189322051,-1.62002313349644
"204",12,1966,0.130877520116414,-0.555661995818684,-1.77441506401257,0.540620577920251,-1.66884845020683,-1.64737570010369,0.086055816940979,-0.9436546022278,-1.57575446867388,0.676615605352159,-1.51879486667528,-1.34131181724092,-0.128908474062822,-0.908534118695988,-1.39200745542351,0.568378234267999,-1.3489633663573,-1.12514937828075,0.518668935992275,-0.212411502527915,-1.89442620912779,0.104245318410459,-1.79463760236942,-1.34031774518394
"205",1,1967,0.97945054596463,0.805466118328602,0.160483951043785,1.06557838273728,0.035830916141537,-0.0441961812446385,0.502006344828627,-0.249608972765196,-0.777454334327153,0.108094109415126,-0.858174254090991,-0.790544604459403,0.0671647943723403,-0.679136295247549,-0.811421693244705,0.545845408789513,-0.882533338228995,-0.843850666024172,0.0407218506757206,-0.663397956081876,-1.42265621669915,-0.103727540520319,-1.48289304297916,-1.23220735409821
"206",2,1967,1.01483031168273,1.20668782186865,1.64506279414676,1.37445423718451,1.43817081176367,1.20381536353,0.346803077115753,-0.177819976546042,-0.222515548515074,0.840521366991276,-0.33446012627375,-0.505198944433554,-0.00375859106010522,-0.762259747649922,-0.75763627411705,0.646342714538223,-0.867995951366491,-0.936629468330673,0.393999654350132,-0.155050622207789,-0.423866067642769,0.916359624689859,-0.511935692477585,-0.351700854205996
"207",3,1967,0.361933673294349,0.605465184066089,1.64262735532722,0.773056158211846,1.412596199436,1.0423290850033,0.285131025956294,0.0177227259147608,-0.0931879824884514,0.928909728406017,-0.181197704214369,-0.427832564471453,0.247966856937387,-0.312918681327547,-0.338226790277393,0.998778509414688,-0.424528019770328,-0.493387534924336,0.057039103217946,-0.364557183750837,-0.384200140990486,0.878758068940153,-0.461938444321998,-0.453243402141747
"208",4,1967,0.595265076513098,0.846835453451564,1.43857619794947,1.3059021040472,1.46543241201836,1.44485522389841,1.05912826741817,1.14361636864164,1.1307062748783,1.67688993365688,1.06155347968855,0.990415507190738,0.702281936407027,0.443890298392215,0.195773549330355,0.84222140206283,0.145371453252505,0.188710585845819,0.354896312432944,0.000148037295807686,0.0165762994430379,1.12566704257442,-0.0315800845838155,-0.00836850182814651
"209",5,1967,1.10945308499367,1.35611398865978,1.74163417796945,1.67062140894126,1.85429144059176,2.07638175865951,1.4317874571494,1.65133296144041,2.39475639480732,2.15319363860154,2.32812238544126,2.3194496287288,0.963348750494673,0.928134850539027,0.8238497769147,1.65081654251126,0.797490112822497,0.786306356484205,0.707535283527101,0.390388092582383,0.214684828770771,1.39505991481173,0.175439176030455,0.227045965822281
"210",6,1967,0.955448374947556,1.23591722640629,1.35200463237062,1.01214597924921,1.43497629639677,1.58104863072457,0.818126283184335,1.18104546046782,2.11752458565929,1.26232853718744,2.01353782172365,1.85500817240485,0.730647251855543,0.789582686860461,0.704492569359423,1.34281437081275,0.68053664504242,0.563495026450235,0.688082340407364,0.50223009500866,0.383089323564614,1.37104055153168,0.349836098458976,0.363238176207227
"211",7,1967,0.641808091872745,1.07640539528227,1.72766181339922,1.19526802087714,1.79189226116274,1.76929508262456,0.729734783415763,1.16042582959097,2.23886836867527,1.76859435623521,2.30327636493261,2.27274747749521,1.1362839071872,1.39826664476619,1.92068382050634,2.05926321103013,1.90130426597874,1.83017386754821,0.828630952787973,0.848780258987641,1.03337577380874,1.32701914023593,1.0218415020831,1.0480757026178
"212",8,1967,-0.190747225450045,0.525847335456148,1.02199607277563,0.306213275441088,1.07002975790551,0.987661743107583,0.764951860104203,1.17875121846594,1.95418169099412,1.39783321061153,2.06780734982499,2.16660593795009,1.13753194940572,1.54520269114967,2.54536011624273,1.93486756099884,2.51868593646174,2.46404946474261,0.736263265689611,0.899657878542631,1.22447287209809,1.58275570052289,1.22566157592396,1.1747921514263
"213",9,1967,0.640424759663046,1.15284444949442,1.57009470468202,1.06697080345128,1.6458808916694,1.73823425284125,1.01342134992452,1.4422607353118,2.06623625653063,1.47015757592628,2.17849500954891,2.34708743564582,0.908682681592418,1.40401536312565,2.63544618462258,1.64670281521111,2.59429652286541,2.51817784415407,0.777706980763671,0.977882992333737,1.39515581418364,1.6963967594163,1.41230246864767,1.35711813423271
"214",10,1967,-0.287619590817706,0.0963978780873115,0.669850969696493,0.539544427856565,0.711542160364149,0.836791571309131,0.29314390117226,0.879807538808406,1.69529754690841,1.22669764658644,1.77019545571748,1.84278154535627,0.510345030740505,1.03951873336352,2.21476700584179,1.75555736557687,2.29142633472512,2.33881238363789,0.919983221331706,1.26991442915129,1.99828646604448,2.05314646775909,2.00234887484339,2.00337284829373
"215",11,1967,-0.0171274970648946,0.324019010152881,1.19979312977185,1.09083025938718,1.2517090260225,1.32764151828007,-0.290656775937641,0.482266865438068,1.57104221148837,0.987858957089893,1.64171723825931,1.63716663663054,0.628252293140111,1.1894210312952,2.28828355565391,1.77111718106892,2.4110321742705,2.53554052852028,1.02076638680537,1.48224320371227,2.80424308733184,2.22105959047702,2.80710051814172,2.79775019178858
"216",12,1967,0.302970655441716,0.437312922681935,0.232536759396756,-0.138821224569929,0.290111517708109,0.36880416556995,0.461647890217498,0.920054641922766,1.27465293223034,0.656300861182444,1.36895336099652,1.48990115387914,0.93821033530528,1.42130015151134,1.82132999948037,1.12023016279412,1.94622968970858,2.12931805061331,0.899047271785326,1.41544974723382,2.39863172588831,1.35667585817121,2.39178245260514,2.36520806706953
"217",1,1968,1.3805180185789,1.54989006485459,0.903526677650607,-1.01769982808761,0.824860813825786,0.299036774703262,1.09982000880497,1.42376808556799,1.11254600380647,-0.33810692596434,1.08640096168488,0.803151925729263,1.27398359532839,1.74293976440446,1.90585602126746,0.414025164569302,1.92159215007341,1.67727379355263,1.18366722452592,1.63526569005432,2.3698078293479,1.01150736234665,2.39686382368551,2.17498932626768
"218",2,1968,1.57757535707019,1.64927763361206,0.385529218791865,-0.625975376903151,0.367588639881355,-0.342307127306942,1.36051478781062,1.66715208448677,1.12099218303599,0.328702039672132,1.14501636032017,0.696736629593419,1.16792599198846,1.6410694648192,1.50533599242334,0.445176408541615,1.55268391207538,1.13910984912159,1.34953264187876,1.76737972471292,2.1744762996544,1.22084478343319,2.27180943220056,2.02468894637011
"219",3,1968,2.1994176868855,2.12585418232494,1.54941687690055,0.168415475646787,1.52508491534593,0.894099985474027,2.09460011256573,2.12544325987225,1.26003149998586,0.0209262956205838,1.28353770699814,0.893008089191836,2.10751552251298,2.26047037630104,1.93530601200106,0.633102129415759,1.99825392511519,1.73270806535846,1.99669884902176,2.07600627207154,2.35202648667497,1.05435551688868,2.4480268105601,2.2910935173049
"220",4,1968,1.39797926712415,1.32648214581846,-0.00645904958203565,0.978070708556201,0.115997704548526,0.036989689757076,1.91569226731862,1.83425268806079,0.634322602990218,-0.0280220191531123,0.665287438479604,0.237606591678045,1.69767430339858,1.7558851683406,0.904660874217891,0.288626237833543,0.95401397667877,0.677126808661951,1.73196942268711,1.90501919230893,1.64729020558214,0.847591664601149,1.7221464699506,1.47105655919701
"221",5,1968,0.648157070547287,0.242503890062502,-1.23668765634797,-0.552296191838466,-1.18510836231993,-1.17117529434835,1.51715178146822,1.32673243624476,-0.601859903060069,-0.833163816336508,-0.578073739490059,-1.07019368355909,1.35758175668136,1.30698696162166,0.201284333399604,-0.0504842634940776,0.25067931130344,-0.107295295590124,1.17896706708971,1.32295961552819,0.685315382495687,0.109385983043325,0.752109530744721,0.400910419866183
"222",6,1968,-1.24521714393034,-1.47092962434608,-1.48544231921782,-0.263018343771678,-1.45809120315132,-1.74496031706611,1.17717706948121,1.03072829730948,0.0452368435608744,-0.0668943295708068,0.0473717081896675,-0.601649110311398,1.13720692067555,1.08280258941337,0.171190888733617,-0.134767462752698,0.206174800613357,-0.278315257217398,1.18776890082464,1.30217582942764,0.933303010880758,0.416773355378232,1.00149306078606,0.628089043409557
"223",7,1968,-1.5784886152295,-1.32447258433314,-0.685628270283033,-0.172065487234445,-0.668825247765551,-0.953047921591016,0.401392779163506,0.236648657284296,-0.489379637049813,0.569931757668378,-0.390908104635457,-0.647750987691537,1.15016386766212,1.0960345281122,0.122074570134762,-0.122221938202258,0.157058482014502,-0.356237504370172,0.964817019472619,1.02007273505282,0.440645163741016,0.163924910545355,0.491787715486455,0.109885057089226
"224",8,1968,-0.328270414378737,0.209079083023004,1.41903786051652,1.23546624977806,1.42182966382906,1.3171517897285,0.319029536922763,0.218749358992448,0.128941065918335,0.483074180672696,0.167387237548412,0.103220969777151,1.18005448274342,1.11043314599857,0.327865337713447,0.033021364492607,0.348898507335764,-0.113351543193102,1.05844303140394,1.12285433609413,0.883836276366135,0.574012470211813,0.928009483706496,0.565655443176641
"225",9,1968,1.23503476892296,1.62267874560428,1.75984789895517,1.91235676121095,1.8118151831865,2.02589250809064,-0.407099309016622,-0.375181212807412,0.194034046227707,1.1662583794428,0.250120624951172,0.19864905732704,1.44320329566112,1.4216038938351,1.05298438629398,1.04948069949372,1.08473082150415,0.678405143407914,1.31097728604458,1.35643268331388,1.02817960801733,0.839466334258064,1.08446020654461,0.771918171034254
"226",10,1968,1.3268598185108,1.69906367622091,2.18987340436579,2.31442566340764,2.25994548225426,2.50046576482439,-0.123147127128653,0.136818882792893,1.06366193487679,1.51487740831607,1.1250919074901,1.09418965027938,0.840296068063537,0.891592834751098,0.864747199074968,1.80158161128614,0.985605001641588,0.914758115678105,1.42231684621208,1.52306134141695,1.20065638107567,1.05136552832089,1.26598937643151,0.941722153846854
"227",11,1968,1.11671223400941,1.31217956380647,1.27968404631155,2.13103137707097,1.33590605704599,1.54126725633215,0.624530530729992,1.03557597108811,1.90828456085482,2.38047330079337,1.95001362895112,2.02120749094227,0.791984108508078,0.835267607640738,0.84410586807914,1.62477995605718,0.907956828796767,0.97413063423961,1.48501727136206,1.46431253356276,0.923781734635984,1.09411302905371,0.970107999218236,0.672468312202679
"228",12,1968,0.818851355190349,0.896473470399666,0.263471025957758,0.190788985354526,0.273989499515067,0.234667525418535,1.23765465625772,1.53460867407386,1.430702532309,1.48714861922009,1.47488663536894,1.59845732897363,0.218887060885309,0.275799554156934,0.310543203088873,1.0623980513462,0.362410546392293,0.297681635082499,1.65844015014464,1.61927657427121,1.04364674129783,1.00427143922029,1.07639919744809,0.704849850958546
"229",1,1969,1.27834149242609,1.35237924891466,0.636993731381281,0.331904575813089,0.495816518867733,0.707759745819843,1.74159008915562,2.07260602311285,1.99889692120015,1.87123805741199,1.94861799832957,2.26855801415221,0.902370638119024,1.06499953973217,1.23624483537495,1.42851742060568,1.20489349633207,1.30202738811028,1.38630455101995,1.42742178284131,1.067389907941,1.72616773027124,1.10146722895248,1.14608363940514
"230",2,1969,1.19201227263724,1.24919381494645,0.334425693402777,-0.163595614150186,0.279414702714035,0.49785820393923,1.63677477123266,1.92344306192689,1.14134794253125,1.39118716951021,1.14220426301772,1.44187944064803,1.40364473870598,1.69846060565375,1.75118858348515,1.84919633921967,1.75349961462854,1.93774757376245,1.23029066872785,1.28431308926236,0.89822997194144,1.32530291043019,0.926021030634576,1.09255097782576
"231",3,1969,0.941929775533516,0.961447209824423,0.733136841440691,1.52769601348557,0.669763828772458,0.994519095583089,1.28529498440976,1.33948991831973,0.704708181221307,1.21515239604718,0.667334378199483,0.869166195054027,1.54885786742364,1.72107596532459,1.59144047871356,2.0962674675504,1.59092822186999,1.87932081141495,0.667381900888434,0.694345663886424,0.6355067235679,1.68391170813968,0.648738654161354,0.755059406013077
"232",4,1969,0.855359041519144,1.03009712081928,1.29746530914063,1.1710177790962,1.33867962166655,1.07416596250693,1.46371102213649,1.56612571553472,1.36786910548067,1.06272658875321,1.29718466103234,1.26001175192851,1.82910042774688,1.98920614051618,2.38118444728343,2.20394690596576,2.36392697309817,2.47243986979918,1.12491185638145,1.32285681543483,1.71935208730234,1.82264126554124,1.71280818751149,1.66467177578007
"233",5,1969,1.27260082541073,1.40028299158619,0.926079847355557,1.08506365089002,0.936289358265503,0.803657499683041,1.66857848929357,1.70074093614927,0.891312015593434,0.65157629742539,0.859632585434655,0.920310579852088,1.95717756282547,1.99821813964024,1.46657914188748,1.76236135826484,1.47317278850901,1.64128150717737,1.73664678149276,1.9046612021937,1.9796137237932,2.14398283179443,1.98671989092729,2.07996737484146
"234",6,1969,0.999751535749967,1.04075291633456,0.458917401527011,0.119044495077815,0.451327115634288,0.381183514067419,1.25350545700814,1.27234161136102,0.842909638744658,1.16442138045975,0.792731009116841,0.972768644179904,1.47463796997722,1.5019638771926,0.840347905826416,1.06089814795738,0.805450069839441,0.929747630977046,1.66929917037105,1.8149561318355,1.60768658394031,1.87494312756443,1.60344781355416,1.81813132157984
