"","Duration","Severity","Mean_Intensity","Peak_Intensity","Date_Ini_Ev","Date_Fin_Ev","Interarrival"
"1",1,0.614832144975564,0.614832144975564,0.614832144975564,"4","4",3
"2",3,2.71986797713296,0.90662265904432,1.23426540267202,"7","9",4
"3",3,3.46284552626321,1.15428184208774,1.63247520797963,"11","13",10
"4",1,0.996193220872798,0.996193220872798,0.996193220872798,"21","21",27
"5",1,1.00723917663937,1.00723917663937,1.00723917663937,"48","48",18
"6",2,1.62115010838618,0.810575054193088,1.01003067185997,"66","67",13
"7",9,9.1502022504298,1.01668913893664,1.60912624118681,"79","87",32
"8",6,6.47019260054139,1.07836543342357,1.68749444432506,"111","116",41
"9",1,1.42787006778045,1.42787006778045,1.42787006778045,"152","152",16
"10",2,1.68450811945699,0.842254059728496,1.17756316840726,"168","169",4
"11",1,0.75210272189853,0.75210272189853,0.75210272189853,"172","172",19
"12",1,0.722683527257345,0.722683527257345,0.722683527257345,"191","191",3
"13",3,3.14922755490939,1.04974251830313,1.66566685491396,"194","196",4
"14",1,0.529190462242186,0.529190462242186,0.529190462242186,"198","198",23
"15",1,0.833163816336508,0.833163816336508,0.833163816336508,"221","221",22
"16",5,4.88841910348632,0.977683820697264,1.25354885374629,"243","247",12
"17",1,0.908132425644068,0.908132425644068,0.908132425644068,"255","255",11
"18",4,3.93994943702131,0.984987359255328,1.20380243684121,"266","269",11
"19",7,9.3682446297907,1.33832066139867,1.9161150101842,"277","283",8
"20",8,7.4333853389963,0.929173167374537,1.27225579861609,"285","292",9
"21",2,2.17927900202834,1.08963950101417,1.22897464766162,"294","295",3
"22",4,3.5617316723451,0.890432918086275,1.11345657991715,"297","300",5
"23",3,3.16728954736254,1.05576318245418,1.52041657994224,"302","304",9
"24",4,3.00149595407937,0.750373988519843,0.998462315072245,"311","314",14
"25",7,8.09736612237138,1.1567665889102,1.62721768769818,"325","331",10
"26",20,31.2727521847578,1.56363760923789,2.33891503318909,"335","354",27
"27",30,39.886915453281,1.3295638484427,2.10269280207887,"362","391",33
"28",8,8.01185388078027,1.00148173509753,1.65658168452215,"395","402",10
"29",2,1.4191726300777,0.709586315038848,0.765024525996921,"405","406",16
"30",9,9.00757077379382,1.0008411970882,1.54076823750087,"421","429",15
"31",10,12.2781483565532,1.22781483565532,2.19273576454366,"436","445",11
"32",1,0.719036930844259,0.719036930844259,0.719036930844259,"447","447",2
"33",1,0.918518761452598,0.918518761452598,0.918518761452598,"449","449",4
"34",1,0.998510737732723,0.998510737732723,0.998510737732723,"453","453",19
"35",6,8.82956824997894,1.47159470832982,1.9494561632745,"472","477",51
"36",6,5.26239614733572,0.877066024555954,1.27395719690852,"523","528",11
"37",4,3.94531633724013,0.986329084310034,1.57264536567345,"534","537",77
"38",2,1.7270523101378,0.863526155068901,0.921875118388368,"611","612",3
"39",10,14.1136977977359,1.41136977977359,2.01586741015839,"614","623",37
"40",1,0.723652605045668,0.723652605045668,0.723652605045668,"651","651",3
"41",12,13.9095832989967,1.15913194158306,1.74033245302176,"654","665",34
"42",17,23.0106915589788,1.35357009170463,2.53837643776954,"688","704",30
"43",1,0.771352777921653,0.771352777921653,0.771352777921653,"718","718",5
"44",1,0.65675188410288,0.65675188410288,0.65675188410288,"723","723",2
"45",1,1.1433027614333,1.1433027614333,1.1433027614333,"725","725",6
"46",2,2.24921947779265,1.12460973889633,1.55002335435634,"731","732",NA
