"","Duration","Severity","Mean_Intensity","Peak_Intensity","Date_Ini_Ev","Date_Fin_Ev","Interarrival"
"1",6,5.18506194669366,0.86417699111561,1.4312678507648,"6","11",37
"2",4,3.96020897418572,0.990052243546431,1.35700219869653,"43","46",9
"3",6,4.66428510172979,0.777380850288298,0.988651024441539,"52","57",9
"4",6,4.92998544984194,0.821664241640323,1.13423039595624,"61","66",14
"5",12,17.9762076463494,1.49801730386245,1.85980911739983,"75","86",19
"6",1,0.872446744873754,0.872446744873754,0.872446744873754,"94","94",11
"7",2,2.86909071913526,1.43454535956763,1.69023186887427,"105","106",5
"8",3,9.2193811109156,3.07312703697187,4.14376765889452,"110","112",17
"9",5,6.24382813831629,1.24876562766326,1.45137838370859,"127","131",14
"10",3,2.24642618971208,0.748808729904028,1.03159805940562,"141","143",9
"11",1,1.19954821350085,1.19954821350085,1.19954821350085,"150","150",17
"12",2,2.80117539862468,1.40058769931234,1.88980633487792,"167","168",9
"13",1,1.45523135169068,1.45523135169068,1.45523135169068,"176","176",9
"14",3,3.31465493185377,1.10488497728459,1.86260073434794,"185","187",13
"15",1,0.506233844610274,0.506233844610274,0.506233844610274,"198","198",2
"16",2,1.88660620436965,0.943303102184823,1.00755145055196,"200","201",20
"17",2,2.82370575915985,1.41185287957992,1.5784886152295,"220","221",22
"18",4,4.11615018107518,1.02903754526879,1.47631507902351,"242","245",9
"19",3,3.06887558144719,1.02295852714906,1.34226355519646,"251","253",10
"20",1,0.641217366784732,0.641217366784732,0.641217366784732,"261","261",4
"21",3,3.32906115463758,1.10968705154586,1.37106507354745,"265","267",9
"22",3,5.78828621376491,1.92942873792164,2.76946355470788,"274","276",10
"23",9,7.3117985322147,0.812422059134967,1.07650899546707,"284","292",13
"24",3,2.44053013502042,0.813510045006808,0.92649346564196,"297","299",12
"25",1,0.67126817387378,0.67126817387378,0.67126817387378,"309","309",10
"26",1,0.991687027558028,0.991687027558028,0.991687027558028,"319","319",21
"27",3,3.78803313115707,1.26267771038569,1.63171543451104,"340","342",15
"28",1,0.742872142186268,0.742872142186268,0.742872142186268,"355","355",12
"29",1,1.56267858100181,1.56267858100181,1.56267858100181,"367","367",7
"30",2,1.43695648177466,0.718478240887331,0.822878834433137,"374","375",5
"31",2,1.58027057182732,0.79013528591366,1.06275137199026,"379","380",5
"32",3,2.48856903211481,0.829523010704935,1.16339543181533,"384","386",9
"33",3,2.51418900448052,0.838063001493506,1.12369643113925,"393","395",23
"34",4,6.52006135557349,1.63001533889337,2.52281600035773,"416","419",6
"35",6,6.98129463894029,1.16354910649005,2.47130428266821,"422","427",11
"36",9,11.9455988184155,1.32728875760173,1.99386104064289,"433","441",19
"37",1,0.53678883525273,0.53678883525273,0.53678883525273,"452","452",16
"38",8,12.0580216931115,1.50725271163894,2.29824925185983,"468","475",12
"39",4,5.46017403424114,1.36504350856029,1.93991054962416,"480","483",10
"40",5,4.32301893597449,0.864603787194898,1.49311426936776,"490","494",8
"41",1,0.69578263669847,0.69578263669847,0.69578263669847,"498","498",7
"42",2,3.8077697445765,1.90388487228825,2.33620094351812,"505","506",7
"43",7,5.69699699199804,0.813856713142577,1.08905804085297,"512","518",10
"44",7,10.7419106874517,1.53455866963596,3.82520625477698,"522","528",10
"45",3,3.77427828384893,1.25809276128298,1.67499005164288,"532","534",8
"46",2,1.4298644587092,0.714932229354599,0.833502222025118,"540","541",12
"47",1,0.724850919302278,0.724850919302278,0.724850919302278,"552","552",15
"48",1,0.679329127387204,0.679329127387204,0.679329127387204,"567","567",8
"49",2,3.08622658204972,1.54311329102486,1.77645200000147,"575","576",7
"50",2,2.10827494687443,1.05413747343721,1.08488691051652,"582","583",8
"51",4,4.53360451498923,1.13340112874731,1.78482534909571,"590","593",8
"52",2,2.10463697465023,1.05231848732511,1.51095450380802,"598","599",9
"53",1,1.34486934760112,1.34486934760112,1.34486934760112,"607","607",2
"54",6,9.67048652551734,1.61174775425289,2.47602156752447,"609","614",7
"55",1,0.521866254368592,0.521866254368592,0.521866254368592,"616","616",2
"56",3,4.00229416894511,1.33409805631504,1.69532006887613,"618","620",11
"57",1,0.820597389068123,0.820597389068123,0.820597389068123,"629","629",5
"58",2,2.45147319964231,1.22573659982115,1.25085524975557,"634","635",7
"59",2,2.14642201779845,1.07321100889923,1.12800739731353,"641","642",8
"60",1,0.613954236721434,0.613954236721434,0.613954236721434,"649","649",2
"61",2,1.46296916405234,0.731484582026171,0.90525105131581,"651","652",5
"62",6,8.04797426204687,1.34132904367448,2.12690923583345,"656","661",10
"63",1,0.587390526785331,0.587390526785331,0.587390526785331,"666","666",2
"64",1,0.645781441804602,0.645781441804602,0.645781441804602,"668","668",4
"65",1,0.821268201752502,0.821268201752502,0.821268201752502,"672","672",2
"66",1,0.584316393186945,0.584316393186945,0.584316393186945,"674","674",9
"67",2,1.87164802300785,0.935824011503926,0.954568160241197,"683","684",3
"68",5,9.54014219081266,1.90802843816253,2.79902643829794,"686","690",6
"69",1,0.552945306639374,0.552945306639374,0.552945306639374,"692","692",5
"70",6,7.46458590325661,1.24409765054277,1.61377505385607,"697","702",17
"71",3,2.61193277615777,0.870644258719257,1.15743516259222,"714","716",9
"72",1,0.687791309819497,0.687791309819497,0.687791309819497,"723","723",2
"73",1,0.663436054338277,0.663436054338277,0.663436054338277,"725","725",2
"74",1,1.75771856743522,1.75771856743522,1.75771856743522,"727","727",2
"75",1,0.742621830577653,0.742621830577653,0.742621830577653,"729","729",NA
