"","Duration","Severity","Mean_Intensity","Peak_Intensity","Date_Ini_Ev","Date_Fin_Ev","Interarrival"
"1",1,0.5147786313196,0.5147786313196,0.5147786313196,"9","9",2
"2",8,8.22781054182496,1.02847631772812,1.59415281654849,"11","18",9
"3",1,0.53459760865149,0.53459760865149,0.53459760865149,"20","20",23
"4",2,1.43895330006341,0.719476650031707,0.742099283973764,"43","44",18
"5",7,5.99492866280902,0.856418380401289,1.14973179879598,"61","67",20
"6",9,8.17919069282738,0.908798965869709,1.43485723645771,"81","89",20
"7",1,0.506262353682813,0.506262353682813,0.506262353682813,"101","101",11
"8",11,13.8483611651283,1.25894192410257,1.70146883171254,"112","122",21
"9",1,0.565974366209211,0.565974366209211,0.565974366209211,"133","133",5
"10",3,2.1065478477722,0.702182615924067,0.993222371328546,"138","140",9
"11",1,0.748832161187517,0.748832161187517,0.748832161187517,"147","147",4
"12",9,9.15202180577989,1.01689131175332,1.2917349911472,"151","159",43
"13",7,7.33538726535432,1.04791246647919,1.40551108223096,"194","200",8
"14",4,5.44911932505089,1.36227983126272,1.62002313349644,"202","205",45
"15",1,0.862078183623037,0.862078183623037,0.862078183623037,"247","247",39
"16",2,1.30033837482928,0.650169187414639,0.69830396714993,"286","287",9
"17",2,1.2163715704777,0.608185785238849,0.670445318462648,"295","296",3
"18",2,1.26536095921963,0.632680479609817,0.641114213656669,"298","299",48
"19",1,0.518097187050485,0.518097187050485,0.518097187050485,"346","346",2
"20",5,3.78928782987882,0.757857565975764,1.11608461867524,"348","352",28
"21",3,2.34024066236262,0.780080220787541,0.872342415544659,"376","378",5
"22",2,1.26136933019037,0.630684665095185,0.649348187508173,"381","382",3
"23",6,5.430730171725,0.9051216952875,1.25204261241764,"384","389",40
"24",9,10.4669340166916,1.16299266852129,2.21146478984524,"424","432",10
"25",17,22.7508377543089,1.33828457378288,2.02852611163338,"434","450",42
"26",8,8.78576674828759,1.09822084353595,1.44075726570013,"476","483",49
"27",2,1.29757653265193,0.648788266325964,0.751022362811977,"525","526",3
"28",16,18.0096141474219,1.12560088421387,1.89885953287898,"528","543",56
"29",15,14.8063473099901,0.987089820666008,1.59670651762964,"584","598",16
"30",1,0.980511329436453,0.980511329436453,0.980511329436453,"600","600",14
"31",19,33.726157613925,1.77506092704868,3.34093145453821,"614","632",23
"32",1,0.794449733474241,0.794449733474241,0.794449733474241,"637","637",20
"33",2,1.32325619298615,0.661628096493076,0.707327316367025,"657","658",3
"34",9,8.07988557783753,0.89776506420417,1.1564264897742,"660","668",29
"35",23,40.004012755907,1.73930490243074,2.63039531987495,"689","711",34
"36",10,13.4004642845224,1.34004642845224,2.25061262913058,"723","732",NA
