"","Duration","Severity","Mean_Intensity","Peak_Intensity","Date_Ini_Ev","Date_Fin_Ev","Interarrival"
"1",1,1.05650490445671,1.05650490445671,1.05650490445671,"6","6",33
"2",2,1.50854608004549,0.754273040022745,0.997911728903585,"39","40",3
"3",7,5.32117703567398,0.760168147953425,1.00375562482549,"42","48",8
"4",16,13.5121328337926,0.84450830211204,1.29998296992151,"50","65",20
"5",19,31.2893655634954,1.64680871386818,3.51574011462704,"70","88",20
"6",5,3.05195718721191,0.610391437442382,0.812429809187674,"90","94",8
"7",3,2.92997084920443,0.97665694973481,1.49239465013615,"98","100",6
"8",4,3.67399682033939,0.918499205084847,1.18130820205673,"104","107",6
"9",3,4.40983143778327,1.46994381259442,1.72872680237278,"110","112",15
"10",1,0.704958283719119,0.704958283719119,0.704958283719119,"125","125",11
"11",5,4.00713653337258,0.801427306674517,0.886272889882897,"136","140",7
"12",1,0.586923569920912,0.586923569920912,0.586923569920912,"143","143",21
"13",1,0.646434165786089,0.646434165786089,0.646434165786089,"164","164",19
"14",1,0.612443195145983,0.612443195145983,0.612443195145983,"183","183",11
"15",1,0.61089360087629,0.61089360087629,0.61089360087629,"194","194",48
"16",5,3.55539159853022,0.711078319706044,1.25203321321057,"242","246",19
"17",1,0.641454364647785,0.641454364647785,0.641454364647785,"261","261",11
"18",5,4.50767657438648,0.901535314877297,1.10757510307503,"272","276",8
"19",14,15.6580259531735,1.11843042522668,1.57862227764079,"280","293",82
"20",1,0.53535321974907,0.53535321974907,0.53535321974907,"362","362",12
"21",2,1.80127849615903,0.900639248079514,0.962648882971229,"374","375",4
"22",4,3.56901137376832,0.892252843442079,1.06368538446081,"378","381",34
"23",10,12.8941618710176,1.28941618710176,1.81849387107451,"412","421",19
"24",9,13.7239842086528,1.52488713429475,2.88169729768919,"431","439",33
"25",7,10.1550763386897,1.45072519124139,2.54944422255485,"464","470",16
"26",2,1.70621136301937,0.853105681509687,0.96665192888315,"480","481",7
"27",7,7.76397819184564,1.10913974169223,1.23413654648536,"487","493",24
"28",20,25.5650517570374,1.27825258785187,2.29306696266418,"511","530",50
"29",1,0.51598558807328,0.51598558807328,0.51598558807328,"561","561",24
"30",2,1.18995127480468,0.594975637402342,0.596764421912324,"585","586",4
"31",5,5.18778566064651,1.0375571321293,1.67400631754586,"589","593",15
"32",12,23.3056674432118,1.94213895360098,2.854831730107,"604","615",25
"33",1,1.29579284119256,1.29579284119256,1.29579284119256,"629","629",17
"34",2,1.14284873178787,0.571424365893936,0.578695759381288,"646","647",3
"35",13,16.2757131381962,1.2519779337074,2.25214378718182,"649","661",16
"36",6,4.51534814848306,0.752558024747177,0.965834057503726,"665","670",16
"37",9,12.6866372671093,1.40962636301215,2.25183867729458,"681","689",12
"38",9,8.34455878396318,0.927173198218131,1.62461887589825,"693","701",28
"39",1,0.653728622987552,0.653728622987552,0.653728622987552,"721","721",2
"40",1,0.990589750690055,0.990589750690055,0.990589750690055,"723","723",NA
