"","Duration","Severity","Mean_Intensity","Peak_Intensity","Date_Ini_Ev","Date_Fin_Ev","Interarrival"
"1",1,0.549079466473803,0.549079466473803,0.549079466473803,"2","2",2
"2",1,0.935790202909723,0.935790202909723,0.935790202909723,"4","4",4
"3",3,5.14762187283557,1.71587395761186,2.60904485398241,"8","10",13
"4",1,1.57391716802246,1.57391716802246,1.57391716802246,"21","21",12
"5",2,2.61196693035529,1.30598346517764,1.35046888652761,"33","34",11
"6",2,1.78160322896748,0.890801614483742,1.13325929293409,"44","45",22
"7",2,1.83629186691382,0.918145933456911,1.05969979521695,"66","67",11
"8",7,6.91186702641098,0.987409575201569,1.37618972246164,"77","83",15
"9",1,0.83127136588264,0.83127136588264,0.83127136588264,"92","92",16
"10",1,0.715065806318308,0.715065806318308,0.715065806318308,"108","108",4
"11",3,6.08516416959083,2.02838805653028,2.59582634511475,"112","114",39
"12",3,3.02528415375277,1.00842805125092,1.53190102208192,"151","153",13
"13",2,1.29106134623386,0.645530673116929,0.771655003286059,"164","165",5
"14",1,1.5703122315194,1.5703122315194,1.5703122315194,"169","169",9
"15",2,1.62551787990077,0.812758939950383,0.850983534580703,"178","179",11
"16",1,0.667700291271919,0.667700291271919,0.667700291271919,"189","189",2
"17",1,1.44831481763957,1.44831481763957,1.44831481763957,"191","191",3
"18",3,2.83615024396491,0.945383414654969,1.15288706214228,"194","196",8
"19",1,0.912710227189763,0.912710227189763,0.912710227189763,"202","202",15
"20",2,1.64367520499076,0.821837602495381,1.01769982808761,"217","218",4
"21",1,0.552296191838466,0.552296191838466,0.552296191838466,"221","221",19
"22",1,0.755437543545283,0.755437543545283,0.755437543545283,"240","240",4
"23",4,3.85166279520786,0.962915698801965,1.0544772439423,"244","247",9
"24",3,3.37238283700869,1.12412761233623,1.31002961934796,"253","255",11
"25",4,3.55677244083676,0.889193110209191,1.39882313255579,"264","267",5
"26",1,0.855519542404347,0.855519542404347,0.855519542404347,"269","269",7
"27",8,8.95950832791516,1.11993854098939,1.99938299753639,"276","283",10
"28",4,3.45819663547065,0.864549158867663,1.4688511807208,"286","289",8
"29",2,2.43293182043462,1.21646591021731,1.41733301970747,"294","295",5
"30",2,2.40051309502249,1.20025654751125,1.55472639765741,"299","300",4
"31",2,2.04114300339364,1.02057150169682,1.30440705044616,"303","304",7
"32",2,1.77590943548495,0.887954717742475,1.21591347851713,"310","311",13
"33",1,0.584033304236532,0.584033304236532,0.584033304236532,"323","323",2
"34",5,5.35161398805669,1.07032279761134,1.71720001863963,"325","329",10
"35",18,22.5520839109151,1.25289355060639,2.08903312912187,"335","352",26
"36",3,2.74748334954264,0.915827783180879,0.996477969204304,"361","363",4
"37",5,4.93860212768443,0.987720425536886,1.52028528174595,"365","369",7
"38",7,7.64318047577614,1.09188292511088,1.42434908291716,"372","378",8
"39",9,11.7514929007263,1.30572143341403,1.92855988913778,"380","388",15
"40",4,5.52561285020925,1.38140321255231,1.96994659564442,"395","398",7
"41",1,0.790000244023834,0.790000244023834,0.790000244023834,"402","402",4
"42",1,0.875043977759913,0.875043977759913,0.875043977759913,"406","406",12
"43",5,5.06567002802247,1.01313400560449,1.43117105751472,"418","422",6
"44",6,4.08248808009325,0.680414680015541,0.839453687016665,"424","429",11
"45",6,7.57091821552425,1.26181970258737,1.69278807999047,"435","440",7
"46",1,0.58157891436454,0.58157891436454,0.58157891436454,"442","442",2
"47",3,2.2954632540102,0.765154418003399,1.06831425285798,"444","446",5
"48",1,0.646333676599336,0.646333676599336,0.646333676599336,"449","449",4
"49",2,1.5833689720281,0.791684486014052,0.978379365535667,"453","454",17
"50",5,6.54748014945942,1.30949602989188,2.520377058391,"470","474",6
"51",2,1.26908746439664,0.63454373219832,0.664847536662028,"476","477",7
"52",1,0.989639032836171,0.989639032836171,0.989639032836171,"483","483",24
"53",2,1.65757248156134,0.82878624078067,0.985178286725605,"507","508",7
"54",1,1.16031914467198,1.16031914467198,1.16031914467198,"514","514",6
"55",1,1.05749629622246,1.05749629622246,1.05749629622246,"520","520",4
"56",3,4.18890825901849,1.39630275300616,1.53287161981824,"524","526",9
"57",4,3.99808448804904,0.999521122012259,1.94905001253986,"533","536",45
"58",1,0.795481406519469,0.795481406519469,0.795481406519469,"578","578",6
"59",1,0.761505466128743,0.761505466128743,0.761505466128743,"584","584",9
"60",1,1.13700639544041,1.13700639544041,1.13700639544041,"593","593",7
"61",1,1.14437704380607,1.14437704380607,1.14437704380607,"600","600",8
"62",2,1.94057875575105,0.970289377875527,0.986280302027498,"608","609",5
"63",4,4.97789994010458,1.24447498502614,1.74918969115267,"613","616",5
"64",3,4.10857821252651,1.36952607084217,1.67054270525579,"618","620",4
"65",2,2.20396788618392,1.10198394309196,1.25441150579431,"622","623",9
"66",1,0.895816172417576,0.895816172417576,0.895816172417576,"631","631",5
"67",2,1.71029441411985,0.855147207059925,0.906909055398436,"636","637",7
"68",2,1.63363607844526,0.81681803922263,1.06840605284975,"643","644",8
"69",3,3.14670965180464,1.04890321726821,1.6690994513452,"651","653",4
"70",9,9.01051453598568,1.00116828177619,1.61334411213031,"655","663",17
"71",1,0.78746592613145,0.78746592613145,0.78746592613145,"672","672",12
"72",2,1.65215366310544,0.82607683155272,0.849272412994333,"684","685",5
"73",7,11.6457838906421,1.66368341294887,2.62818759275185,"689","695",8
"74",1,0.60962894472664,0.60962894472664,0.60962894472664,"697","697",2
"75",6,5.35504430369437,0.892507383949062,1.29260832959156,"699","704",17
"76",1,0.775185346147059,0.775185346147059,0.775185346147059,"716","716",2
"77",1,0.882603167800118,0.882603167800118,0.882603167800118,"718","718",4
"78",2,1.93914289222714,0.96957144611357,0.981042036975067,"722","723",3
"79",1,0.635832234142522,0.635832234142522,0.635832234142522,"725","725",4
"80",1,1.08377064012955,1.08377064012955,1.08377064012955,"729","729",2
"81",2,2.31289150737818,1.15644575368909,1.20459809778196,"731","732",NA
